column1_charwithnull,column2_char,column3_cat1,column4_cat2,column5_int,column6_formula
,N,COMP,A+,2237,6390.666666666667
,N,SS,A+,396,101604.5
N,Y,SS,A+,463,29922.8
,N,COMP,G,2581,24018.1
,N,SS,A,2779,9842.375
N,N,SS,B,901,7799.857142857143
Y,N,COMP,A,2750,16260.57142857143
,Y,COMP,G,1017,15146.6
,N,COMP,B,2421,84560.33333333333
Y,N,COMP,B,2710,13792.0
N,Y,COMP,A+,1946,9682.142857142857
,N,SS,A,1184,25154.666666666668
,Y,COMP,G,1405,56291.0
,Y,SS,A+,1696,16914.88888888889
,Y,SS,G,2731,103541.5
Y,Y,COMP,G,1704,20350.85714285714
,Y,COMP,G,2207,11365.75
Y,N,COMP,B,562,21427.6
N,N,COMP,A+,1529,8502.533333333333
,N,SS,A+,989,24028.0
N,N,SS,G,1529,15709.363636363636
N,Y,SS,G,1444,34206.5
N,N,COMP,A+,2391,22660.583333333332
Y,Y,COMP,A,188,9038.285714285714
N,Y,SS,B,1868,16101.285714285714
,Y,COMP,A+,391,6946.181818181818
,N,SS,B,2576,84418.33333333333
N,N,SS,G,1123,1382.923076923077
N,N,SS,A,2025,17038.571428571428
Y,N,COMP,A,1859,46564.0
N,Y,COMP,B,2266,14797.07142857143
,Y,SS,A,1148,1305.888888888889
N,Y,COMP,B,1249,153983.0
Y,Y,COMP,A,836,53047.0
N,N,COMP,A,187,185778.0
,N,COMP,A,2318,7560.384615384615
Y,N,SS,A+,1715,14611.0
N,Y,COMP,G,1983,26026.14285714286
Y,N,COMP,A+,1433,11558.42857142857
N,Y,SS,A,1553,22708.0
N,Y,SS,A,1256,22414.5
,N,SS,A,636,56350.5
,Y,COMP,B,751,17075.076923076922
Y,N,SS,A+,888,13191.6
N,N,SS,G,1032,35959.25
,Y,SS,G,2070,74727.0
Y,N,SS,G,1873,4544.214285714285
N,Y,COMP,A,1497,29719.285714285714
N,N,COMP,A+,26,43686.5
,N,COMP,B,36,13502.5
Y,N,SS,G,1332,6708.571428571428
,N,SS,A,832,6235.571428571428
,Y,COMP,G,2152,6129.214285714285
,Y,SS,B,2470,150065.0
Y,Y,SS,G,2334,136743.0
Y,N,COMP,B,1134,35458.75
N,N,COMP,G,403,17341.0
N,Y,SS,B,293,23486.0
N,N,SS,B,2437,30197.666666666668
,Y,COMP,A,2725,11916.846153846154
Y,N,COMP,B,1347,3702.1666666666665
N,N,SS,B,1205,8112.866666666667
,N,SS,G,1341,12169.0
,Y,SS,B,1774,12435.214285714286
Y,N,SS,A,1211,16481.6
N,N,SS,G,1994,25144.222222222223
Y,N,COMP,A,1078,13010.533333333333
Y,Y,COMP,A,99,12590.666666666666
N,Y,COMP,A+,1053,11981.23076923077
N,Y,SS,A,3,7620.3
,N,SS,A,1284,22155.0
Y,Y,COMP,B,2164,19884.4
Y,N,COMP,A+,1932,13626.0
Y,Y,COMP,G,1438,27757.8
,N,SS,G,516,52505.0
,N,SS,A,1589,3.6666666666666665
N,N,SS,G,649,11493.857142857143
,N,SS,B,161,46629.333333333336
,Y,SS,B,286,85290.0
Y,N,SS,G,1156,14797.333333333334
,N,COMP,A+,311,69349.0
N,N,COMP,G,1017,11894.875
Y,Y,COMP,B,49,38989.4
N,Y,COMP,A,430,49097.0
,N,COMP,B,1820,4550.0
Y,Y,SS,G,123,33378.625
Y,N,COMP,A,1269,3964.222222222222
,N,COMP,B,1108,14980.6
Y,N,COMP,A,1353,13734.4
,Y,COMP,A+,1093,27759.9
N,Y,SS,A+,454,25114.85714285714
Y,Y,SS,B,2397,9339.866666666667
Y,Y,SS,A,209,103407.0
,Y,SS,A,614,29813.75
,Y,SS,A+,2784,15874.0
,N,COMP,G,806,3520.7
Y,N,SS,A,1809,31905.375
Y,Y,COMP,A,2390,8521.8
,Y,SS,A,1189,21705.5
,Y,SS,B,2684,43560.0
Y,N,SS,G,2312,17080.5
,Y,COMP,A,1198,39553.0
N,N,SS,G,1487,210075.0
N,N,COMP,G,1018,249940.0
,Y,SS,A+,965,28313.2
Y,N,SS,G,96,9377.555555555555
N,N,COMP,G,1401,28864.0
N,N,COMP,A+,1587,69250.66666666667
Y,Y,SS,G,691,24346.75
N,Y,COMP,A,139,21487.30769230769
,N,COMP,G,559,29503.6
N,N,SS,G,1149,12046.0
,N,COMP,G,2183,45595.0
,N,COMP,A+,718,7453.833333333333
Y,Y,COMP,B,1732,29257.6
Y,Y,SS,A,1427,64419.25
N,Y,COMP,B,887,53524.2
,N,COMP,G,1325,7359.222222222223
,N,SS,A+,233,15852.5
,Y,COMP,G,826,27976.375
Y,Y,SS,G,286,18586.076923076922
N,Y,COMP,A,2401,11712.25
Y,Y,COMP,G,2651,86216.0
,N,SS,A+,1581,11556.0
N,N,COMP,B,2290,29094.333333333332
Y,Y,COMP,A,1456,3675.6666666666665
,Y,SS,A,2238,11566.333333333334
Y,N,COMP,A,358,20717.9
,Y,SS,G,2456,15479.92857142857
N,Y,COMP,A,1861,11215.76923076923
N,Y,COMP,A+,1411,31358.5
Y,N,SS,A+,590,3621.9166666666665
N,N,COMP,G,1171,1558.7
,N,COMP,B,24,107797.0
N,Y,SS,A,1992,19606.333333333332
,Y,COMP,A,387,6720.923076923077
,Y,COMP,B,68,11867.666666666666
,Y,SS,A,2596,21344.4
N,N,COMP,G,2518,240826.0
N,N,SS,G,2356,3491.3571428571427
,N,SS,G,1687,16778.4
N,Y,SS,A,403,18227.555555555555
,N,COMP,G,261,5922.0
Y,N,SS,A,1348,68977.0
,N,SS,B,2398,19744.454545454544
N,N,COMP,A,2650,12621.0
Y,Y,COMP,B,1061,64162.25
N,Y,SS,A+,1239,2855.5
Y,N,COMP,A,634,18054.76923076923
Y,N,COMP,B,1560,26411.666666666668
N,N,COMP,A,1717,8957.714285714286
,Y,COMP,A,337,9089.0
N,N,COMP,A,360,7994.142857142857
Y,Y,COMP,A+,786,29076.0
N,N,COMP,A+,788,32390.333333333332
Y,N,COMP,B,1429,20468.6
,N,COMP,B,1183,54496.5
,N,COMP,A,1588,30708.5
Y,Y,SS,G,1286,45273.166666666664
N,N,SS,A+,1849,13762.214285714286
,Y,COMP,A+,1948,9085.0
N,N,COMP,A,1399,5337.25
Y,Y,SS,G,1017,27396.555555555555
,Y,SS,A+,1851,17344.2
Y,N,SS,G,2573,16266.444444444445
,Y,SS,G,2031,27447.88888888889
,Y,COMP,G,833,40803.28571428572
N,N,COMP,G,1273,63579.666666666664
Y,N,COMP,B,2197,54009.0
Y,Y,SS,G,2399,50993.5
,Y,SS,G,2518,12833.363636363636
N,N,COMP,A+,2268,1980.2
Y,N,SS,A+,741,11608.42857142857
,N,COMP,G,2091,21926.444444444445
N,N,COMP,A,1609,15059.25
,N,COMP,A+,2779,38435.8
,N,COMP,A,1510,22138.375
N,N,COMP,A+,1980,16020.23076923077
Y,Y,COMP,B,372,18162.8
N,Y,COMP,A,2120,20745.30769230769
,Y,SS,B,2024,24273.571428571428
N,N,SS,B,785,20313.6
N,Y,SS,G,241,17384.666666666668
,Y,SS,B,2698,10008.25
Y,N,COMP,A,2609,52355.666666666664
Y,N,SS,A,20,12918.307692307691
Y,Y,SS,B,1554,4620.0
,Y,COMP,A,1015,4618.1
,Y,COMP,G,388,9366.333333333334
N,N,COMP,A,1657,10685.9
Y,Y,COMP,G,787,10882.066666666668
N,N,SS,B,1199,92168.0
N,N,COMP,G,2116,41332.42857142857
,Y,COMP,A+,1080,13540.133333333333
Y,N,COMP,A,1653,8771.75
Y,N,COMP,B,2037,8927.8
,Y,COMP,B,1457,17434.666666666668
,Y,SS,G,255,32018.75
N,N,SS,B,533,14086.666666666666
N,N,COMP,G,1172,21587.5
,Y,COMP,G,807,19839.75
N,Y,SS,G,2744,4015.3571428571427
Y,N,SS,G,1663,24816.0
,N,SS,G,181,230956.0
,Y,SS,G,2408,30603.85714285714
,N,SS,B,1113,34613.75
,Y,SS,G,1564,23283.333333333332
N,N,SS,A,2293,33562.0
,N,SS,B,1201,51212.0
Y,N,SS,A,867,19828.214285714286
N,N,COMP,B,2110,32997.42857142857
,Y,SS,B,426,32081.88888888889
N,N,SS,B,278,9168.666666666666
,N,COMP,G,62,218.14285714285714
Y,Y,SS,G,1950,169380.0
N,Y,SS,A,1479,15930.555555555555
Y,Y,SS,B,1497,2740.25
Y,Y,COMP,B,444,66292.5
,Y,COMP,B,524,92633.0
Y,Y,SS,B,769,71960.75
N,N,COMP,A,2086,6512.666666666667
Y,Y,COMP,G,1671,19818.85714285714
Y,N,COMP,A,413,33825.0
,Y,SS,G,1897,50236.25
Y,N,SS,G,1672,5265.6
Y,Y,SS,A,2627,2459.5
N,Y,SS,G,1894,9610.454545454546
,Y,COMP,G,222,3830.285714285714
Y,Y,SS,A,153,36349.0
Y,N,SS,G,2706,19828.1
N,Y,COMP,B,425,17579.615384615383
Y,Y,SS,G,2225,5800.25
Y,Y,COMP,B,2468,5594.6
N,Y,COMP,A,213,27842.625
Y,Y,COMP,B,1562,56870.4
Y,Y,SS,G,242,32581.428571428572
N,Y,SS,A,1649,32802.22222222222
,N,SS,B,1338,17890.625
,N,SS,B,248,18706.25
N,Y,SS,A,387,5208.214285714285
,N,SS,A,151,22346.25
N,Y,SS,B,313,14433.285714285714
,N,COMP,A+,2657,9831.166666666666
N,N,COMP,A+,244,12176.666666666666
,N,SS,G,720,204.0
N,N,COMP,A,1537,4906.818181818182
,Y,SS,A,117,19385.846153846152
Y,N,COMP,B,213,114.71428571428571
N,N,COMP,A,1228,32254.166666666668
,N,COMP,G,317,11382.0
Y,N,COMP,G,2478,7986.5
,N,SS,B,283,22982.285714285714
N,N,COMP,B,2566,7223.8
Y,Y,COMP,G,606,69338.66666666667
N,N,COMP,B,1578,585.875
N,N,COMP,B,1306,16255.2
,N,COMP,A+,1791,24866.25
N,Y,SS,B,1533,53629.5
N,Y,SS,A+,1152,36889.666666666664
,Y,COMP,G,1362,33680.42857142857
Y,Y,COMP,A+,1763,92276.33333333333
Y,N,SS,G,2751,27644.875
,Y,SS,A+,2072,15954.727272727272
Y,N,COMP,B,1982,84779.0
,N,COMP,B,1016,3195.3636363636365
N,N,SS,G,2346,229966.0
N,N,COMP,A+,1871,13725.8
Y,N,SS,A,565,17307.6
,N,SS,B,515,139830.0
Y,N,SS,G,1289,12374.75
N,N,COMP,A+,2509,40688.75
Y,N,SS,A+,171,17515.6
Y,N,SS,B,891,4256.2
N,N,SS,A,858,73058.5
Y,Y,SS,G,1026,13871.785714285714
Y,Y,COMP,G,1190,73322.0
Y,Y,COMP,B,489,86232.0
Y,N,SS,A,1653,37946.42857142857
,N,SS,B,659,23270.090909090908
,N,COMP,A,570,12297.083333333334
N,Y,SS,G,2384,4459.6
N,Y,SS,A+,736,176848.0
N,N,SS,G,1530,8036.0
,Y,COMP,B,535,9695.4
,N,COMP,G,392,3955.6923076923076
,N,SS,B,972,16013.6
,Y,SS,A+,473,16453.125
N,Y,SS,G,369,626.5
N,Y,SS,G,1185,17019.916666666668
N,Y,COMP,A,2257,12455.9
,N,COMP,B,1016,68770.5
N,N,COMP,B,122,22382.46153846154
Y,N,COMP,A,379,2173.9333333333334
Y,N,SS,B,1118,9085.866666666667
Y,Y,SS,G,162,11828.5
Y,N,COMP,A,1392,50150.5
N,N,SS,G,2555,952.75
,N,COMP,B,1654,119502.0
N,N,COMP,G,908,13293.25
N,N,SS,B,2367,3379.7272727272725
,Y,COMP,B,2219,10706.4
Y,Y,SS,G,1053,48508.333333333336
N,N,COMP,G,353,27527.25
Y,N,COMP,B,1428,73021.5
,Y,COMP,G,1573,12791.0
,Y,SS,G,1176,20198.071428571428
,Y,COMP,G,390,9391.25
N,N,COMP,B,2230,7688.444444444444
,N,SS,G,2278,59844.0
,Y,COMP,G,2145,25100.75
Y,Y,SS,A,896,38438.0
,N,SS,G,2592,19835.11111111111
N,N,COMP,G,949,7646.384615384615
N,N,COMP,A,752,25712.666666666668
,N,COMP,B,1255,54402.4
Y,N,SS,A,1297,73005.25
N,N,SS,B,297,23535.625
N,Y,COMP,B,68,31227.333333333332
Y,N,COMP,A+,2765,17794.14285714286
,N,SS,G,1988,14017.6
,Y,SS,G,72,8395.0
,Y,SS,G,855,11699.666666666666
Y,N,SS,B,17,16711.18181818182
,Y,SS,G,2246,27699.555555555555
Y,N,SS,A,1253,45629.666666666664
,N,COMP,A+,1637,40938.42857142857
N,N,SS,B,768,45017.5
N,Y,SS,A,755,34652.625
Y,N,COMP,G,2515,17277.555555555555
N,N,COMP,A,864,19875.6
,N,COMP,A,167,39434.142857142855
Y,Y,COMP,A+,2324,1910.5
,N,SS,G,289,28445.0
,Y,COMP,B,2568,11880.307692307691
,Y,SS,A+,1675,40160.25
Y,N,COMP,A+,1141,30114.88888888889
N,Y,SS,B,2390,54478.333333333336
N,Y,COMP,A+,641,41353.71428571428
,N,COMP,A+,2656,11563.285714285714
,Y,SS,G,1836,53276.333333333336
Y,N,SS,B,1584,65653.0
Y,N,COMP,G,1219,26556.0
N,Y,COMP,A,1493,19415.0
N,N,COMP,B,147,53876.25
Y,Y,SS,A,2536,49637.666666666664
N,Y,COMP,G,2162,7796.0
N,Y,COMP,A+,2020,5303.428571428572
,N,COMP,G,2509,45016.166666666664
Y,N,COMP,B,919,51526.0
N,N,COMP,B,1345,939.8461538461538
N,N,SS,A,2638,35922.833333333336
,Y,SS,G,1744,41015.0
Y,Y,COMP,G,387,26904.571428571428
Y,Y,SS,A+,1516,9535.846153846154
N,Y,COMP,G,254,22161.7
N,Y,SS,B,178,5159.6
Y,N,SS,G,2716,70223.5
N,N,COMP,B,302,16150.4
Y,Y,SS,B,2740,10301.454545454546
,Y,SS,A+,1250,2263.785714285714
N,Y,COMP,B,454,15752.25
Y,Y,COMP,A,2208,8078.428571428572
Y,N,COMP,G,1939,45008.5
Y,Y,COMP,A,1443,5301.5
Y,N,COMP,B,25,4071.1666666666665
Y,Y,SS,G,2510,31394.714285714286
,N,COMP,A,1129,2762.8
Y,Y,SS,G,1679,19792.4
N,Y,SS,B,209,2333.3333333333335
N,Y,COMP,G,894,6714.0
N,Y,SS,B,404,15413.888888888889
,N,COMP,A+,1068,45771.0
,N,SS,G,301,290086.0
Y,Y,SS,B,2091,5591.142857142857
N,N,SS,A,1344,82518.33333333333
Y,N,SS,A,1818,826.0769230769231
Y,N,COMP,G,2602,12060.266666666666
Y,N,COMP,A+,363,44943.666666666664
N,N,COMP,G,1319,40441.42857142857
Y,Y,SS,B,2673,8635.857142857143
,Y,SS,A,1563,143687.0
N,Y,COMP,G,820,24380.333333333332
,N,SS,A+,549,25965.666666666668
N,N,SS,B,721,13520.416666666666
N,N,COMP,B,736,49054.333333333336
N,N,SS,A,262,423.93333333333334
N,N,COMP,G,2229,86328.0
Y,N,COMP,A+,270,6735.333333333333
,Y,COMP,A,2156,27075.6
Y,Y,COMP,A,2498,18431.2
Y,N,SS,A,1603,9664.533333333333
N,Y,COMP,A+,1329,32433.875
N,Y,COMP,B,2455,26856.375
,Y,SS,B,1524,34874.166666666664
,N,SS,G,870,12593.615384615385
N,Y,COMP,G,2479,111525.5
N,N,COMP,B,311,39450.0
N,N,SS,G,2750,6445.833333333333
N,N,SS,B,2374,27790.5
Y,Y,SS,B,1929,16646.733333333334
,N,SS,G,1710,31820.166666666668
Y,Y,COMP,G,1590,12096.916666666666
N,Y,COMP,B,93,18697.0
N,Y,COMP,A,256,69.84615384615384
,Y,COMP,G,1664,7243.636363636364
Y,Y,SS,G,1640,9227.07142857143
,N,COMP,G,1041,7063.666666666667
,Y,SS,A,1390,11378.666666666666
N,N,COMP,A,2262,8810.142857142857
Y,N,COMP,G,2274,27544.14285714286
,N,COMP,A,458,58023.0
N,Y,COMP,A,1439,12887.615384615385
Y,N,SS,G,1710,19801.4
,N,COMP,B,1198,7343.75
N,Y,COMP,B,1073,10319.375
N,N,COMP,A+,1107,17803.222222222223
,Y,COMP,G,1044,24849.8
N,N,SS,B,2215,19332.846153846152
Y,Y,COMP,A,615,3969.4545454545455
Y,Y,SS,A+,983,21402.666666666668
,Y,COMP,A+,1882,10579.0
,N,SS,A+,2798,21959.0
Y,N,COMP,A+,2079,140341.0
N,N,SS,G,1007,44467.6
Y,Y,COMP,G,734,20823.615384615383
,N,COMP,A+,367,22064.75
N,N,SS,A+,1139,4818.6
N,Y,COMP,B,1747,5097.5
N,Y,COMP,G,118,24674.5
N,N,SS,G,1200,5921.2
,Y,SS,A+,2530,19452.7
,Y,SS,A+,492,2152.5
N,N,SS,B,2700,7328.285714285715
Y,N,SS,A,810,8445.583333333334
Y,Y,COMP,A,174,32957.666666666664
N,Y,SS,G,811,43385.4
N,N,COMP,B,2071,13577.555555555555
,N,COMP,G,2223,18339.0
,N,COMP,B,2289,21188.11111111111
Y,N,SS,A,986,16052.636363636364
Y,N,SS,B,26,29904.4
N,Y,SS,G,235,12937.0
N,N,COMP,A+,1190,33680.5
N,Y,SS,G,2364,35607.42857142857
,N,COMP,A,1221,28616.0
N,Y,COMP,A,1929,2345.8
,N,SS,A+,321,10764.166666666666
N,N,COMP,G,2504,90468.5
,Y,COMP,B,2106,254542.0
Y,N,COMP,G,2215,27623.25
Y,Y,COMP,A+,1311,20886.0
Y,N,COMP,B,38,27619.2
Y,N,SS,A,1592,32901.5
N,N,SS,A,925,26501.0
,N,SS,G,2304,69804.25
,Y,SS,G,1861,3917.0
Y,N,COMP,A+,549,54680.333333333336
Y,N,COMP,A+,1977,11285.466666666667
,Y,SS,B,866,32738.666666666668
N,N,COMP,A+,158,25538.85714285714
,N,COMP,G,2331,13620.857142857143
Y,N,SS,G,1730,4442.4
Y,Y,SS,A,1782,17069.875
Y,N,SS,A,1245,114965.0
,Y,SS,G,844,28680.0
Y,Y,SS,A+,1565,70787.0
N,N,COMP,G,1175,93223.0
,Y,COMP,A,2450,22625.833333333332
N,N,SS,A+,980,11991.0
N,Y,COMP,B,383,55378.4
,N,SS,A,2609,30702.75
N,Y,SS,A,1738,12554.214285714286
Y,Y,COMP,A,714,24576.88888888889
Y,Y,COMP,A+,1315,7755.444444444444
,N,SS,G,804,39106.25
Y,Y,COMP,A+,2652,15311.1
Y,N,SS,A,335,20200.8
Y,Y,COMP,G,2533,81269.33333333333
N,N,COMP,A+,143,36293.875
N,Y,COMP,B,399,26113.333333333332
Y,Y,COMP,G,2104,49591.0
,N,SS,G,2656,12086.0
,Y,SS,A+,220,14119.25
N,Y,SS,A,2310,3691.8571428571427
N,Y,SS,B,1708,21230.076923076922
,Y,SS,A,383,5749.3
N,N,COMP,G,821,2088.818181818182
Y,N,COMP,A+,1970,24885.333333333332
,Y,SS,B,2184,19250.0
Y,N,COMP,A+,1714,10164.833333333334
Y,Y,SS,A+,1067,70081.5
Y,N,COMP,G,257,79576.33333333333
Y,N,SS,B,454,26538.2
N,N,SS,A,1400,58234.75
Y,N,COMP,G,2457,33521.2
,N,SS,B,2322,19194.4
Y,Y,COMP,A,1174,19561.64285714286
N,Y,SS,G,2160,20344.666666666668
,Y,SS,G,1197,28335.222222222223
Y,N,COMP,B,1805,14467.357142857143
Y,Y,COMP,A+,852,3215.8571428571427
,N,SS,G,1323,29899.85714285714
,Y,COMP,A,81,22851.0
Y,N,SS,G,365,29155.0
,N,COMP,A,1565,89488.33333333333
N,N,COMP,A,922,12137.666666666666
,Y,COMP,A+,957,9663.5
N,Y,SS,B,49,8780.933333333332
N,N,SS,G,2406,28046.428571428572
N,Y,COMP,B,1375,32171.0
N,Y,COMP,A,1585,40174.8
N,N,COMP,B,2525,6815.583333333333
Y,N,SS,A+,1371,4547.733333333334
,Y,SS,A,1218,20035.416666666668
,Y,COMP,B,569,16505.4
,Y,SS,G,1259,193282.0
N,N,COMP,B,1640,81431.33333333333
,N,SS,A+,1328,11507.818181818182
N,Y,SS,G,2556,28448.75
Y,Y,SS,A+,1306,4095.0
Y,Y,SS,B,1037,15892.1
,Y,SS,G,179,33256.0
N,Y,SS,B,730,13324.8
,N,SS,A,1281,127026.0
N,Y,COMP,A,1559,5552.9
Y,Y,SS,G,1263,96838.66666666667
Y,N,SS,A+,1402,3676.8571428571427
,Y,SS,A,167,17309.0
Y,Y,SS,G,2632,23420.166666666668
Y,N,COMP,G,1508,40664.857142857145
,Y,SS,A,2482,7239.7
Y,Y,SS,G,569,4976.933333333333
N,Y,SS,G,1784,34947.42857142857
Y,N,COMP,A,449,17388.333333333332
N,N,SS,B,824,73615.0
,Y,SS,B,2123,19692.666666666668
Y,Y,SS,G,662,5532.5
N,Y,COMP,G,841,18871.090909090908
,Y,COMP,B,1769,12109.6
Y,N,SS,B,740,6102.583333333333
N,Y,SS,A+,1164,17055.214285714286
Y,N,COMP,G,1183,25229.5
N,Y,SS,A,924,16080.363636363636
,Y,COMP,G,1592,80362.33333333333
N,Y,SS,G,1965,14691.5
,N,COMP,G,888,30849.0
N,Y,SS,B,702,140355.5
N,N,COMP,G,2744,7085.416666666667
,Y,COMP,A,2167,85993.33333333333
Y,N,SS,B,1906,3983.6666666666665
,Y,COMP,A+,2236,48911.0
,Y,SS,A+,1971,18584.928571428572
N,N,SS,A+,1432,4341.875
Y,N,COMP,A,76,269128.0
N,Y,COMP,A,1446,9591.57142857143
N,Y,COMP,B,2678,37178.57142857143
N,N,SS,A+,1858,276.4
N,Y,COMP,G,1481,212057.0
,Y,SS,G,2745,26791.0
,Y,COMP,B,2628,235.06666666666666
,N,COMP,G,2487,241566.0
N,N,COMP,A,927,376.0769230769231
N,N,COMP,B,2309,1286.9
N,Y,SS,G,721,2761.0
Y,Y,SS,A+,651,5274.333333333333
N,N,COMP,B,375,65770.0
N,N,SS,B,1639,10109.538461538461
Y,Y,SS,B,1102,29443.333333333332
Y,Y,COMP,G,1628,36652.857142857145
Y,Y,COMP,A,231,27007.14285714286
,Y,COMP,B,2304,65832.0
,N,SS,A,921,11576.375
Y,Y,SS,A+,1181,20321.5
,Y,COMP,A,2382,38361.666666666664
,N,COMP,B,1721,2372.2
N,N,COMP,G,365,10653.4
N,Y,COMP,A+,548,7745.2
N,Y,SS,B,864,59399.8
N,Y,SS,A+,2441,12817.42857142857
Y,N,SS,G,1810,7431.583333333333
,Y,COMP,A,2763,242285.0
Y,Y,SS,A+,78,13628.636363636364
N,N,COMP,A,2530,25741.571428571428
N,N,SS,B,2351,36036.0
N,N,SS,A+,2620,10441.0
N,N,COMP,A,482,34238.0
,N,COMP,B,481,1497.3333333333333
,N,SS,A+,2287,18178.583333333332
,N,SS,B,2132,5569.125
N,N,SS,G,2752,13476.4
N,N,SS,A+,1627,6633.5
Y,Y,COMP,A+,1523,57549.2
Y,Y,SS,A+,1363,141174.0
Y,N,SS,B,1086,34539.0
N,Y,SS,A+,377,13094.5
N,N,COMP,A+,2030,18729.5
Y,Y,SS,A,760,4770.8
Y,N,SS,A,338,24184.0
N,Y,SS,A,767,10647.2
,Y,COMP,A+,2795,22136.0
,N,COMP,A,826,48463.8
Y,Y,SS,B,668,51903.6
Y,Y,COMP,A+,1750,17746.866666666665
Y,Y,SS,A+,2762,5586.916666666667
Y,Y,SS,A+,1142,10411.666666666666
Y,N,COMP,G,2606,6105.538461538462
Y,Y,COMP,B,359,4395.555555555556
N,N,COMP,B,551,51393.5
N,Y,SS,B,1350,11988.5
,N,SS,A,2611,23311.555555555555
Y,Y,SS,A+,827,22932.2
N,N,COMP,B,1562,5931.666666666667
N,N,SS,A,1924,18136.85714285714
N,Y,COMP,G,901,5300.5
,N,SS,A+,1862,26501.81818181818
Y,Y,COMP,B,476,21905.777777777777
,N,SS,G,2705,147446.5
Y,N,SS,A,1202,48482.0
N,Y,SS,B,1177,2002.75
N,Y,COMP,G,1266,30704.125
,N,SS,B,1325,68644.25
N,Y,SS,A+,920,1278.2222222222222
,Y,COMP,A+,1309,720.5
,N,SS,A+,1119,16312.133333333333
Y,N,COMP,G,673,147734.0
,Y,SS,A,2652,16469.916666666668
,N,SS,A+,1530,40372.666666666664
N,N,COMP,B,2276,3364.6666666666665
,N,SS,G,209,43632.833333333336
,Y,COMP,G,2184,21791.428571428572
Y,N,SS,A+,2780,18566.23076923077
N,Y,SS,A+,721,17128.875
N,Y,COMP,B,1519,524.1818181818181
Y,N,COMP,G,2644,22079.75
N,Y,COMP,B,2051,98436.5
N,N,SS,A+,1741,49420.0
Y,N,SS,B,1906,18880.4
,Y,SS,A+,1602,64079.0
Y,Y,SS,B,1643,11248.8
Y,Y,COMP,B,1894,39419.666666666664
Y,N,SS,G,858,46172.333333333336
N,Y,COMP,B,319,275239.0
Y,N,SS,A,2562,3997.1
Y,Y,COMP,B,1843,24200.9
Y,Y,COMP,G,2681,20748.615384615383
N,Y,SS,A,598,43782.0
Y,N,SS,A,422,48019.8
Y,Y,SS,B,2287,1088.6666666666667
Y,N,COMP,A+,481,18714.866666666665
Y,N,SS,B,1930,25277.666666666668
,Y,COMP,B,923,5645.666666666667
Y,N,SS,A+,1545,37900.71428571428
N,Y,COMP,B,1963,16773.066666666666
,N,SS,A,476,6362.0
N,N,COMP,G,2056,17529.0
,N,SS,A+,1654,181712.0
,Y,COMP,B,2769,31544.714285714286
N,N,COMP,A,952,10667.625
,Y,COMP,A,2204,23001.714285714286
,Y,COMP,A+,2282,65209.0
Y,Y,COMP,B,557,24688.083333333332
Y,N,COMP,G,2475,2021.375
N,Y,COMP,B,1249,8766.333333333334
Y,N,COMP,G,2198,8226.42857142857
,Y,COMP,A,1601,36448.6
Y,Y,SS,B,1250,10696.066666666668
Y,Y,SS,A+,872,19121.866666666665
,Y,SS,A+,2406,7389.466666666666
,N,COMP,A,918,13477.357142857143
,N,SS,G,1205,32572.375
,N,COMP,A,2162,2126.4666666666667
Y,N,COMP,A,2359,18857.30769230769
Y,Y,COMP,B,1028,7054.727272727273
N,N,SS,G,924,8888.875
,N,COMP,B,1387,25714.75
Y,Y,COMP,B,1079,15421.466666666667
N,Y,SS,A,2271,19354.25
Y,Y,SS,A,1834,20736.0
N,Y,COMP,A,1220,8239.333333333334
,N,COMP,A+,442,1397.1333333333334
N,Y,SS,G,2174,15216.0
Y,Y,SS,A+,950,68077.0
N,Y,SS,G,592,57209.6
,Y,COMP,B,410,36349.25
Y,Y,COMP,B,805,30059.85714285714
Y,Y,COMP,A+,1714,22059.11111111111
,Y,SS,A+,805,15168.666666666666
N,N,SS,A+,2199,4793.928571428572
N,Y,SS,A+,1303,25639.14285714286
Y,N,SS,G,2594,34394.57142857143
Y,N,COMP,A+,1277,10987.0
,N,COMP,B,243,41307.5
Y,N,SS,A,1263,116032.0
,Y,SS,A,497,7934.357142857143
,N,SS,G,809,35030.166666666664
,Y,COMP,B,728,8813.5
N,N,SS,A+,2468,24584.571428571428
,Y,SS,G,88,6499.888888888889
,N,SS,A+,1111,27283.1
N,Y,SS,B,2478,16267.666666666666
N,Y,SS,G,1555,203397.0
,N,SS,B,636,21670.0
Y,Y,SS,G,1255,82.5
Y,N,SS,G,1052,22277.3
N,Y,SS,G,1256,11507.714285714286
N,Y,SS,G,1,9443.07142857143
Y,Y,COMP,A,1020,56232.0
N,Y,COMP,A+,1763,13172.111111111111
,Y,COMP,A,672,10508.333333333334
N,Y,COMP,A,1774,14103.857142857143
,N,SS,B,523,20389.375
N,N,COMP,A+,369,170471.0
Y,Y,COMP,G,2257,26388.5
Y,Y,COMP,A+,579,24798.88888888889
Y,N,SS,A,1136,19358.615384615383
N,Y,COMP,B,300,2933.5333333333333
,N,COMP,A+,2748,5021.692307692308
Y,N,COMP,B,1544,47542.166666666664
N,Y,COMP,A+,393,48350.5
Y,N,SS,A+,2740,21616.0
N,Y,SS,A,2118,20325.0
N,N,SS,G,1464,27708.88888888889
,Y,SS,A+,2717,56920.2
N,Y,COMP,B,1020,7400.25
Y,N,SS,A+,1004,4260.5
